x-axis,1,2
second,Ampere,Volt
-50.00000E-03,-5.51193E-03,+140.59359558E+00
-49.95000E-03,-7.39636E-03,+137.01319349E+00
-49.90000E-03,-4.75817E-03,+131.29711296E+00
-49.85000E-03,-5.82600E-03,+127.96796716E+00
-49.80000E-03,-1.99435E-03,+122.25188662E+00
-49.75000E-03,-612.44E-06,+119.55088154E+00
-49.70000E-03,-1.36621E-03,+113.83480101E+00
-49.65000E-03,-549.62E-06,+110.69409742E+00
-49.60000E-03,-486.81E-06,+105.41771539E+00
-49.55000E-03,-863.69E-06,+101.14635851E+00
-49.50000E-03,-3.62751E-03,+96.74937348E+00
-49.45000E-03,-3.18781E-03,+90.65640852E+00
-49.40000E-03,-2.99937E-03,+87.82977529E+00
-49.35000E-03,-549.62E-06,+81.67399626E+00
-49.30000E-03,-2.99937E-03,+78.53329267E+00
-49.25000E-03,-47.11E-06,+73.31972471E+00
-49.20000E-03,-1.49183E-03,+68.23178490E+00
-49.15000E-03,-3.31344E-03,+64.52575466E+00
-49.10000E-03,-6.01445E-03,+58.43278970E+00
-49.05000E-03,-9.53204E-03,+54.41268911E+00
-49.00000E-03,-13.80339E-03,+48.88505079E+00
-48.95000E-03,-12.10741E-03,+43.67148283E+00
-48.90000E-03,-11.54209E-03,+39.83982446E+00
-48.85000E-03,-11.10239E-03,+33.62123135E+00
-48.80000E-03,-11.03957E-03,+29.53831669E+00
-48.75000E-03,-11.10239E-03,+24.32474873E+00
-48.70000E-03,-12.92399E-03,+18.48304005E+00
-48.65000E-03,-14.80842E-03,+14.52575353E+00
-48.60000E-03,-14.30590E-03,+8.43278857E+00
-48.55000E-03,-13.17525E-03,+2.84233618E+00
-48.50000E-03,-13.55214E-03,-1.99434735E+00
-48.45000E-03,-16.63002E-03,-7.58479973E+00
-48.40000E-03,-14.55716E-03,-14.18027727E+00
-48.35000E-03,-16.19033E-03,-18.64007637E+00
-48.30000E-03,-14.93405E-03,-24.10490061E+00
-48.25000E-03,-12.17023E-03,-30.00942336E+00
-48.20000E-03,-13.30088E-03,-35.03454910E+00
-48.15000E-03,-14.05465E-03,-39.93404670E+00
-48.10000E-03,-14.68279E-03,-45.71294130E+00
-48.05000E-03,-14.74560E-03,-49.16771525E+00
-48.00000E-03,-15.05967E-03,-55.38630835E+00
-47.95000E-03,-12.42148E-03,-59.28078080E+00
-47.90000E-03,-11.54209E-03,-64.05465026E+00
-47.85000E-03,-12.67274E-03,-68.89133378E+00
-47.80000E-03,-12.04460E-03,-72.97424845E+00
-47.75000E-03,-13.36369E-03,-78.94158527E+00
-47.70000E-03,-13.55214E-03,-82.89887179E+00
-47.65000E-03,-14.55716E-03,-87.86118346E+00
-47.60000E-03,-14.05465E-03,-92.06972627E+00
-47.55000E-03,-14.55716E-03,-96.08982686E+00
-47.50000E-03,-12.42148E-03,-100.48681189E+00
-47.45000E-03,-10.97676E-03,-104.50691248E+00
-47.40000E-03,-11.79334E-03,-110.66269151E+00
-47.35000E-03,-9.28078E-03,-113.61495289E+00
-47.30000E-03,-11.79334E-03,-118.95414899E+00
-47.25000E-03,-9.78329E-03,-122.03203851E+00
-47.20000E-03,-8.02450E-03,-127.74811904E+00
-47.15000E-03,-11.91897E-03,-131.89384777E+00
-47.10000E-03,-10.91394E-03,-136.29083280E+00
-47.05000E-03,-11.47927E-03,-140.18530525E+00
-47.00000E-03,-12.79837E-03,-144.07977770E+00
-46.95000E-03,-11.85616E-03,-148.97927530E+00
-46.90000E-03,-12.17023E-03,-152.37123517E+00
-46.85000E-03,-9.28078E-03,-157.33354684E+00
-46.80000E-03,-7.01947E-03,-160.41143636E+00
-46.75000E-03,-8.15013E-03,-166.12751689E+00
-46.70000E-03,-10.03455E-03,-168.70289383E+00
-46.65000E-03,-10.16018E-03,-174.35616029E+00
-46.60000E-03,-9.53204E-03,-176.99435131E+00
-46.55000E-03,-10.59987E-03,-182.64761777E+00
-46.50000E-03,-6.51696E-03,-185.78832136E+00
-46.45000E-03,-6.95666E-03,-191.00188931E+00
-46.40000E-03,-6.51696E-03,-194.07977883E+00
-46.35000E-03,-9.09234E-03,-199.67023122E+00
-46.30000E-03,-8.77827E-03,-202.11998002E+00
-46.25000E-03,-8.08731E-03,-207.52199019E+00
-46.20000E-03,-8.77827E-03,-210.41143749E+00
-46.15000E-03,-10.97676E-03,-215.31093509E+00
-46.10000E-03,-13.92902E-03,-217.44661353E+00
-46.05000E-03,-16.06470E-03,-222.47173927E+00
-46.00000E-03,-19.07977E-03,-225.23555843E+00
-45.95000E-03,-17.63505E-03,-230.00942789E+00
-45.90000E-03,-16.56721E-03,-233.15013148E+00
-45.85000E-03,-16.00188E-03,-237.42148836E+00
-45.80000E-03,-13.04962E-03,-240.56219194E+00
-45.75000E-03,-15.62500E-03,-244.20540811E+00
-45.70000E-03,-16.31595E-03,-248.09988056E+00
-45.65000E-03,-17.82349E-03,-250.61244343E+00
-45.60000E-03,-18.57726E-03,-255.88882546E+00
-45.55000E-03,-16.44158E-03,-257.58480540E+00
-45.50000E-03,-15.31093E-03,-261.91897635E+00
-45.45000E-03,-14.55716E-03,-264.80842365E+00
-45.40000E-03,-13.30088E-03,-268.70289610E+00
-45.35000E-03,-13.48932E-03,-272.28329819E+00
-45.30000E-03,-15.68781E-03,-274.98430328E+00
-45.25000E-03,-13.17525E-03,-279.75817273E+00
-45.20000E-03,-12.04460E-03,-282.01947932E+00
-45.15000E-03,-10.59987E-03,-286.16520805E+00
-45.10000E-03,-9.40641E-03,-288.67777092E+00
