x-axis,1,2
second,Ampere,Volt
-45.05000E-03,-598.10772E-03,-291.75566044E+00
-45.00000E-03,-549.58385E-03,-296.08983139E+00
-44.95000E-03,-571.41174E-03,-297.40892690E+00
-44.90000E-03,-580.36275E-03,-301.11495714E+00
-44.85000E-03,-552.72455E-03,-304.63254515E+00
-44.80000E-03,-553.98084E-03,-305.63757030E+00
-44.75000E-03,-555.86526E-03,-308.77827389E+00
-44.70000E-03,-537.96325E-03,-311.79334934E+00
-44.65000E-03,-563.40295E-03,-313.17525892E+00
-44.60000E-03,-528.85521E-03,-314.18028406E+00
-44.55000E-03,-528.22707E-03,-316.19033436E+00
-44.50000E-03,-522.88787E-03,-318.20038466E+00
-44.45000E-03,-473.42179E-03,-319.70792238E+00
-44.40000E-03,-491.16677E-03,-320.21043495E+00
-44.35000E-03,-491.00973E-03,-320.27324903E+00
-44.30000E-03,-451.90797E-03,-320.71294753E+00
-44.25000E-03,-496.19189E-03,-320.71294753E+00
-44.20000E-03,-461.64415E-03,-320.96420382E+00
-44.15000E-03,-477.34767E-03,-321.02701789E+00
-44.10000E-03,-459.75973E-03,-321.21546010E+00
-44.05000E-03,-467.29742E-03,-321.15264603E+00
-44.00000E-03,-474.83511E-03,-321.21546010E+00
-43.95000E-03,-458.66049E-03,-321.21546010E+00
-43.90000E-03,-470.43812E-03,-321.34108825E+00
-43.85000E-03,-465.25596E-03,-321.40390232E+00
-43.80000E-03,-461.64415E-03,-321.46671639E+00
-43.75000E-03,-462.74340E-03,-321.52953046E+00
-43.70000E-03,-458.50345E-03,-321.59234453E+00
-43.65000E-03,-465.72707E-03,-321.65515861E+00
-43.60000E-03,-466.04114E-03,-321.71797268E+00
-43.55000E-03,-463.05747E-03,-322.15767118E+00
-43.50000E-03,-457.87531E-03,-322.22048525E+00
-43.45000E-03,-464.78486E-03,-321.90641489E+00
-43.40000E-03,-452.22204E-03,-322.22048525E+00
-43.35000E-03,-462.90043E-03,-322.22048525E+00
-43.30000E-03,-447.82506E-03,-322.22048525E+00
-43.25000E-03,-443.27104E-03,-322.22048525E+00
-43.20000E-03,-452.22204E-03,-322.22048525E+00
-43.15000E-03,-451.12280E-03,-322.15767118E+00
-43.10000E-03,-441.22958E-03,-322.09485711E+00
-43.05000E-03,-449.23837E-03,-321.71797268E+00
-43.00000E-03,-443.42807E-03,-321.71797268E+00
-42.95000E-03,-434.94817E-03,-321.71797268E+00
-42.90000E-03,-445.62657E-03,-321.71797268E+00
-42.85000E-03,-442.17179E-03,-321.71797268E+00
-42.80000E-03,-447.19692E-03,-321.71797268E+00
-42.75000E-03,-430.70822E-03,-321.65515861E+00
-42.70000E-03,-423.64164E-03,-321.21546010E+00
-42.65000E-03,-434.00596E-03,-321.02701789E+00
-42.60000E-03,-440.28737E-03,-320.96420382E+00
-42.55000E-03,-431.02229E-03,-320.90138974E+00
-42.50000E-03,-416.10395E-03,-320.83857567E+00
-42.45000E-03,-415.78988E-03,-320.71294753E+00
-42.40000E-03,-400.71451E-03,-320.21043495E+00
-42.35000E-03,-399.45822E-03,-318.70289723E+00
-42.30000E-03,-406.99591E-03,-317.82350023E+00
-42.25000E-03,-382.18436E-03,-316.31596250E+00
-42.20000E-03,-342.92556E-03,-314.43154035E+00
-42.15000E-03,-310.10521E-03,-313.36370113E+00
-42.10000E-03,-363.96827E-03,-312.29586191E+00
-42.05000E-03,-303.82380E-03,-310.34862569E+00
-42.00000E-03,-329.10647E-03,-306.64259545E+00
-41.95000E-03,-319.21325E-03,-305.13505773E+00
-41.90000E-03,-286.70697E-03,-302.99937929E+00
-41.85000E-03,-264.87908E-03,-299.23053498E+00
-41.80000E-03,-175.84014E-03,-297.09485654E+00
-41.75000E-03,-196.09767E-03,-295.46169068E+00
-41.70000E-03,-175.84014E-03,-290.93907751E+00
-41.65000E-03,-158.88034E-03,-288.61495685E+00
-41.60000E-03,-164.53360E-03,-284.53204219E+00
-41.55000E-03,-140.35019E-03,-280.95164010E+00
-41.50000E-03,-70.31250E-03,-278.12500687E+00
-41.45000E-03,-61.51853E-03,-272.97425298E+00
-41.40000E-03,-63.40295E-03,-270.71294640E+00
-41.35000E-03,-52.09642E-03,-265.31093622E+00
-41.30000E-03,-40.78989E-03,-262.67274521E+00
-41.25000E-03,-38.90546E-03,-257.45917725E+00
-41.20000E-03,-25.08637E-03,-254.88380031E+00
-41.15000E-03,-31.99592E-03,-249.29334792E+00
-41.10000E-03,-16.60647E-03,-246.46671469E+00
-41.05000E-03,-13.30873E-03,-241.12751859E+00
-41.00000E-03,-7.49843E-03,-237.54711650E+00
-40.95000E-03,-7.49843E-03,-232.77324704E+00
